date,portfolio_value
2021-06-14,178466.5479744998
2021-06-15,179331.6458977786
2021-06-16,179092.75058070096
2021-06-17,178253.8459328738
2021-06-18,176781.14675990018
2021-06-21,177949.91565791043
2021-06-22,178057.66251459988
2021-06-23,177770.7485589114
2021-06-24,177670.1801995364
2021-06-25,178861.49977961453
2021-06-28,179372.11918726834
2021-06-29,178948.98386469754
2021-06-30,179425.59068385037
2021-07-01,179805.49261561307
2021-07-02,180084.44587031277
2021-07-05,181375.75877467068
2021-07-06,181375.22365656766
2021-07-07,182305.65938654813
2021-07-08,181612.9377450076
2021-07-09,182944.06838313016
2021-07-12,182387.44602369412
2021-07-13,182748.4141023074
2021-07-14,183128.21021436795
2021-07-15,183067.91711591824
2021-07-16,184681.50943159207
2021-07-19,184896.89111675747
2021-07-20,183780.30588116177
2021-07-22,184338.73814739712
2021-07-23,183811.60296215542
2021-07-26,183912.67808433255
2021-07-27,183271.24540705595
2021-07-28,184422.86687464628
2021-07-29,186420.47892945583
2021-07-30,187158.41448396022
2021-08-02,188363.13141053493
2021-08-03,188524.40984435758
2021-08-04,188615.83710853299
2021-08-05,188820.9675406619
2021-08-06,188484.20282355984
2021-08-09,188326.19814893825
2021-08-10,187037.15588972194
2021-08-11,187015.10217878444
2021-08-12,188437.80128309352
2021-08-13,189296.51957532985
2021-08-16,190068.4264686404
2021-08-17,190338.46531751734
2021-08-18,190255.07034376246
2021-08-20,186715.20414808375
2021-08-23,186075.58838728053
2021-08-24,187480.62891462428
2021-08-25,187887.8114936648
2021-08-26,187677.39884144312
2021-08-27,188983.80141407496
2021-08-30,192595.4539638186
2021-08-31,194730.97804981715
2021-09-01,194598.6551509524
2021-09-02,196313.98594599636
2021-09-03,197799.74576502712
2021-09-06,198333.0951150027
2021-09-07,199381.62598353298
2021-09-08,199520.65366297634
2021-09-09,199831.8590691653
2021-09-13,201601.08336573513
2021-09-14,202912.51453333767
2021-09-15,204202.17461329373
2021-09-16,204787.6273415652
2021-09-17,204387.70709162625
2021-09-20,199402.48497706326
2021-09-21,200117.23258906277
2021-09-22,200942.0039055911
2021-09-23,203029.9081948367
2021-09-24,202540.05190211209
2021-09-27,202161.74222498806
2021-09-28,202312.94634180935
2021-09-29,203182.37412196072
2021-09-30,204541.60708552273
2021-10-01,204410.52335291775
2021-10-04,208372.81581605252
2021-10-05,208490.25476511105
2021-10-06,207811.5208707629
2021-10-07,210237.05899484738
2021-10-08,212182.66688593014
2021-10-11,212588.05419595822
2021-10-12,214096.3452573596
2021-10-13,214038.64066370114
2021-10-14,217740.1460386096
2021-10-18,219540.55013712033
2021-10-19,216348.5217061816
2021-10-20,210155.09784372433
2021-10-21,211349.01411874875
2021-10-22,211252.95412500485
2021-10-25,207775.69842584713
2021-10-26,208917.43281506834
2021-10-27,210976.51893185911
2021-10-28,210307.5677790576
2021-10-29,209397.28195582685
2021-11-01,210538.90164576826
2021-11-02,211861.17798243818
2021-11-03,211482.0908459025
2021-11-04,212012.10339277753
2021-11-08,213679.1699142314
2021-11-09,215095.7731551982
2021-11-10,214424.24547575484
2021-11-11,213547.10201262007
2021-11-12,215157.75353239547
2021-11-15,215620.36782072554
2021-11-16,214894.47112321574
2021-11-17,213608.57335710246
2021-11-18,212829.8292723857
2021-11-22,210289.60832512006
2021-11-23,211893.91817009076
2021-11-24,210275.39625846967
2021-11-25,210529.8926190806
2021-11-26,206577.31498236186
2021-11-29,204052.8124036265
2021-11-30,205051.98001776228
2021-12-01,205985.97876654158
2021-12-02,207831.71527777205
2021-12-03,207414.10336700545
2021-12-06,205585.46017120467
2021-12-07,207325.078854066
2021-12-08,209424.70136688338
2021-12-09,210397.57974408066
2021-12-10,212688.8182389537
2021-12-13,213776.91943524277
